[ATTOM ID],TaxAssessedValueTotal,TaxMarketValueTotal,diffCol
299939603,9710,51060,19.0
299939610,2340,12320,19.0
299939612,4120,21680,19.0
299939616,9390,49430,19.0
299939618,3520,18510,19.0
299939619,2280,11990,19.0
299939622,4120,21670,19.0
299939626,3390,17820,19.0
299939627,390,2070,19.0
299939630,3810,20020,19.0
299939637,9480,49910,19.0
299939641,4080,21470,19.0
299939648,1500,7860,19.0
299939650,830,4360,19.0
299939651,9010,47420,19.0
299939653,3600,18950,19.0
299939655,4250,22370,19.0
299939657,5330,28050,19.0
299939660,2870,15070,19.0
299939664,8120,42780,19.0
299939670,4770,25090,19.0
299939675,610,3220,19.0
299939676,4980,26180,19.0
299939677,5430,28560,19.0
299939680,5850,30780,19.0
299939682,1760,9260,19.0
299936963,63160,197370,32.0
299936966,109230,341360,32.0
299936967,47900,149680,32.0
299936970,156540,489200,32.0
299936974,55960,294540,19.0
299936975,28780,151450,19.0
299936978,358130,1119160,32.0
299936982,68450,213920,32.0
299936985,42520,133780,32.0
299936990,572320,1788480,32.0
299936998,122730,383520,32.0
299937005,18890,99420,19.0
299937009,29980,157810,19.0
299937011,16120,84850,19.0
299937012,16120,84850,19.0
299933467,16380,86210,19.0
299933468,18470,97180,19.0
299933469,16210,85330,19.0
299933470,60170,188030,32.0
299933471,17760,93460,19.0
299933473,14170,74570,19.0
299933474,14540,76530,19.0
299933475,12640,66550,19.0
299933476,14920,78550,19.0
299933477,18460,97120,19.0
299933479,13280,69910,19.0
299933483,18260,96110,19.0
299933488,13620,71650,19.0
299933489,9060,47670,19.0
299933490,9730,51230,19.0
299933493,1920,10100,19.0
299933495,15450,81290,19.0
299933497,14280,75190,19.0
299933499,17020,89550,19.0
299933504,9390,49420,19.0
299933505,14770,77710,19.0
299933506,30290,159440,19.0
299933507,22890,120450,19.0
299933509,13590,71500,19.0
299933510,13910,73210,19.0
299933511,10310,54300,19.0
299933512,26460,139270,19.0
299933518,28830,151730,19.0
299933519,13170,69320,19.0
299933521,26240,138100,19.0
299933523,27950,147080,19.0
299933524,13660,71910,19.0
299933526,3630,19130,19.0
299933528,24980,131500,19.0
299933530,20920,110120,19.0
299933531,16290,85750,19.0
299933532,15110,79540,19.0
299933533,7320,38540,19.0
299933536,6640,34950,19.0
299933538,12320,64880,19.0
299933540,6320,33260,19.0
299933541,18700,98450,19.0
299933542,10090,53110,19.0
299933543,15800,83180,19.0
299933544,3810,20070,19.0
299933546,15370,80900,19.0
300416702,10765,56656,19.0
300416707,2109,11100,19.0
300416720,10469,55100,19.0
300416735,7961,41900,19.0
300416743,10165,53500,19.0
300416747,12198,64200,19.0
300416748,10716,56400,19.0
300416750,6004,31600,19.0
300416752,14231,74900,19.0
300416754,2850,15000,19.0
300416757,7866,41400,19.0
300416758,14060,74000,19.0
300416759,14307,75300,19.0
300416760,10013,52700,19.0
300416761,6840,36000,19.0
300416762,9861,51900,19.0
300416763,2261,11900,19.0
300416772,8873,46700,19.0
300416780,8417,44300,19.0
300416785,10127,53300,19.0
300416786,8322,43800,19.0
300416789,12122,63800,19.0
300416791,8702,45800,19.0
300416794,9063,47700,19.0
300416802,3420,18000,19.0
300416807,4921,25900,19.0
300416813,5396,28400,19.0
300416820,15200,80000,19.0
300416842,2721,14319,19.0
300416867,12374,65126,19.0
300416878,3881,20427,19.0
300417098,27291,143639,19.0
300417106,19665,103500,19.0
300417107,14237,74929,19.0
300417233,1501,7900,19.0
300417240,18050,95000,19.0
300417259,15793,83119,19.0
300417280,532,2800,19.0
300417281,5852,30800,19.0
300417452,1463,7700,19.0
300417456,16986,89400,19.0
300417488,1767,9300,19.0
300417489,5738,30200,19.0
300417498,8559,45045,19.0
300417539,1390,7317,19.0
300417549,22211,116900,19.0
300417552,931,4900,19.0
300418032,779,4100,19.0
300418036,323,1700,19.0
300418044,190,1000,19.0
300418045,1045,5500,19.0
300418064,2774,14600,19.0
300418067,2299,12100,19.0
300418082,5054,26600,19.0
300418096,1919,10100,19.0
300415334,3116,16400,19.0
300415335,2223,11700,19.0
300415340,10526,55400,19.0
300415348,5168,27200,19.0
300415369,2565,13500,19.0
300415372,1140,6000,19.0
300415382,456,2400,19.0
300415393,1045,5500,19.0
300415416,3401,17900,19.0
300415435,1235,6500,19.0
300415440,2299,12100,19.0
300415445,10792,56800,19.0
300415457,6023,31700,19.0
300415460,8284,43600,19.0
300415461,2280,12000,19.0
300415464,4370,23000,19.0
300415467,5187,27300,19.0
300415468,4598,24200,19.0
300415935,9741,51271,19.0
300415950,23391,123109,19.0
300415952,12269,64572,19.0
300416098,5054,26600,19.0
300416114,6175,32500,19.0
300416138,1216,6400,19.0
300416140,7543,39700,19.0
300417178,32807,172670,19.0
300417179,21117,111140,19.0
300417411,11410,60052,19.0
300417420,10582,55697,19.0
300417593,11941,62848,19.0
300417627,5967,31406,19.0
300415183,12444,65497,19.0
300415928,9850,51841,19.0
300415944,9916,52190,19.0
300416167,14471,76163,19.0
300416181,13765,72449,19.0
300416197,39906,210029,19.0
300416204,38873,204596,19.0
300416205,23499,123680,19.0
300416208,29258,153989,19.0
300416215,30959,162943,19.0
300416221,1501,7900,19.0
300416224,5596,29452,19.0
300416826,11229,59100,19.0
300416827,4149,21836,19.0
300416936,7561,39793,19.0
300416939,6898,36303,19.0
300416943,5699,29994,19.0
300416955,36136,190187,19.0
300416958,18613,97963,19.0
300416978,48575,255659,19.0
300416979,21479,113047,19.0
300417011,10996,57874,19.0
300417028,6631,34900,19.0
300417040,27309,143729,19.0
300417065,12655,66607,19.0
300417074,14031,73849,19.0
300417076,19817,104300,19.0
300417132,8455,44500,19.0
300417160,14651,77109,19.0
300417269,14500,76316,19.0
300417297,27107,142669,19.0
300417305,9496,49981,19.0
300417307,5815,30607,19.0
300417311,10125,53290,19.0
300417315,9348,49200,19.0
300417337,5738,30200,19.0
300417361,4776,25138,19.0
300417372,12097,63668,19.0
300417374,6255,32921,19.0
300417407,9635,50710,19.0
300417435,33371,175639,19.0
300417437,2557,13457,19.0
300417603,12406,65294,19.0
300417636,28112,147960,19.0
300417658,25847,136038,19.0
300417659,22186,116771,19.0
300417678,19641,103372,19.0
300417689,6224,32759,19.0
300417692,12445,65499,19.0
300417740,12225,64344,19.0
300417750,13444,70756,19.0
300417773,3181,16743,19.0
300417798,32580,171474,19.0
300417801,62914,331125,19.0
300417807,29923,157488,19.0
300417809,27106,142661,19.0
300417812,39573,208281,19.0
300417825,32329,170152,19.0
300417847,9011,47426,19.0
300417853,28573,150382,19.0
300417855,18408,96882,19.0
300417858,22224,116969,19.0
300417863,14589,76785,19.0
300417885,10999,57888,19.0
300417888,5815,30605,19.0
300418002,2888,15200,19.0
300418103,23975,126182,19.0
300418126,12039,63365,19.0
325286114,24861,130846,19.0
325286123,25730,135420,19.0
300415236,12338,64935,19.0
300415285,16221,85372,19.0
300415292,10945,57605,19.0
300415306,11925,62761,19.0
331025664,157500,492190,32.0
331025665,180220,563190,32.0
331025666,180220,563190,32.0
331025668,163980,512450,32.0
331025669,163980,512450,32.0
331025671,157500,492190,32.0
331025672,157500,492190,32.0
331025673,157500,492190,32.0
331025674,157500,492190,32.0
331025675,180220,563190,32.0
331025676,180220,563190,32.0
331025677,180220,563190,32.0
331025678,163980,512450,32.0
331025679,180220,563190,32.0
331025680,180220,563190,32.0
331025681,170600,533130,32.0
331025682,170600,533130,32.0
331025683,170600,533130,32.0
331025685,170600,533130,32.0
331025686,155240,485120,32.0
331025687,170600,533130,32.0
331025688,170600,533130,32.0
331025689,170600,533130,32.0
331025692,168940,527930,32.0
331025694,170600,533130,32.0
331025695,170600,533130,32.0
331025696,1600,5000,32.0
331025697,168940,527930,32.0
331025698,168940,527930,32.0
331025699,168940,527930,32.0
331025700,168940,527930,32.0
331025701,168940,527930,32.0
331025702,168940,527930,32.0
331025703,168940,527930,32.0
331025704,168940,527930,32.0
331025705,168940,527930,32.0
331025708,168940,527930,32.0
331025712,181580,567430,32.0
331025714,165210,516300,32.0
331025715,165210,516300,32.0
331025716,165210,516300,32.0
331025717,181580,567430,32.0
331025718,181580,567430,32.0
331025719,168940,527930,32.0
331025720,168940,527930,32.0
331025721,168940,527930,32.0
331025726,168940,527930,32.0
331025728,168940,527930,32.0
331025729,168940,527930,32.0
331025730,168940,527930,32.0
331025733,173360,541750,32.0
331025740,173360,541750,32.0
331025741,173360,541750,32.0
331025748,168940,527930,32.0
331025749,168940,527930,32.0
331025750,168940,527930,32.0
331025752,181580,567430,32.0
331025754,181580,567430,32.0
331025755,181580,567430,32.0
331025756,165210,516300,32.0
331025757,165210,516300,32.0
331025759,181580,567430,32.0
331025760,181580,567430,32.0
331025761,181580,567430,32.0
331025762,165210,516300,32.0
331025763,165210,516300,32.0
331025764,181580,567430,32.0
331025765,181580,567430,32.0
331025794,180220,563190,32.0
331025795,180220,563190,32.0
331025796,360,2960,12.0
331025797,180220,563190,32.0
311349051,2160,11350,19.0
311349052,1940,10210,19.0
331025670,1600,5000,32.0
331025798,180220,563190,32.0
331025817,157500,492190,32.0
299939381,118510,370350,32.0
311348267,18530,57900,32.0
311349748,540,4500,12.0
311349834,60,530,11.0
311349835,12190,87180,14.0
311349836,5400,44970,12.0
299938208,1840,15370,12.0
299938209,400,3320,12.0
299939024,2010,16760,12.0
299939147,150,1280,12.0
299939149,1620,13480,12.0
299939150,630,5240,12.0
299939152,3470,28940,12.0
299939153,1310,10940,12.0
299939154,2560,21340,12.0
299939377,9240,76990,12.0
299939379,4920,40970,12.0
299940409,40,370,11.0
299940973,1050,8790,12.0
299940974,920,7650,12.0
299940975,3670,30600,12.0
299940976,12660,105550,12.0
299941052,2720,22690,12.0
299941053,1540,12840,12.0
299941054,1010,8380,12.0
299941055,190,1590,12.0
299941056,180,1540,12.0
299941057,210,1760,12.0
299941058,1930,16100,12.0
299941059,3390,28210,12.0
299941060,4000,33360,12.0
311348611,2790,23290,12.0
299929490,2200,11600,19.0
299929492,8880,74040,12.0
299929493,3680,30640,12.0
299929547,3330,27710,12.0
299929548,4450,37100,12.0
299929549,1910,15890,12.0
299929550,2050,17060,12.0
299929551,2020,16870,12.0
299929552,2020,16810,12.0
299929553,3920,32650,12.0
299929554,8120,67690,12.0
299929555,6700,55840,12.0
299929556,5130,42770,12.0
299929557,7410,61720,12.0
299929559,2660,22140,12.0
299929560,4450,37110,12.0
299929561,7110,59200,12.0
299929562,14460,120520,12.0
299929564,10670,88940,12.0
299929565,6410,53390,12.0
299929566,13050,108750,12.0
299929569,14620,121810,12.0
299929570,3880,32300,12.0
299929571,12160,101320,12.0
299929572,2960,24700,12.0
299929574,5770,48110,12.0
299929576,4670,38910,12.0
299929577,1270,10590,12.0
299929578,670,5610,12.0
299929579,1450,12090,12.0
299929580,2910,24230,12.0
333130533,213040,665740,32.0
333130534,213040,665740,32.0
333130535,213040,665740,32.0
333130536,368410,1151280,32.0
333130539,165380,516800,32.0
333130540,165380,516800,32.0
333130543,226790,708720,32.0
333130544,226790,708720,32.0
333130545,226790,708720,32.0
333130546,226790,708720,32.0
333130551,226790,708720,32.0
333130552,226790,708720,32.0
333130553,227490,710900,32.0
333130555,165380,516800,32.0
333130557,392170,1225520,32.0
333130558,165380,516800,32.0
333130559,226790,708720,32.0
333130562,213040,665740,32.0
333130563,213040,665740,32.0
333130564,213040,665740,32.0
333130567,213040,665740,32.0
333130568,213040,665740,32.0
333130570,213040,665740,32.0
333130571,213040,665740,32.0
333130573,227490,710900,32.0
333130575,226790,708720,32.0
333130576,226790,708720,32.0
333130580,226780,708700,32.0
333130581,226790,708720,32.0
333130582,227490,710900,32.0
333130585,2060,17210,12.0
333130588,3140,26130,12.0
333130589,1640,13700,12.0
333130590,1320,11030,12.0
311348315,13500,112540,12.0
311348316,4620,38460,12.0
311348317,2170,18050,12.0
311348318,1640,13670,12.0
311348319,2170,18060,12.0
311348320,6130,51080,12.0
311348321,450,3730,12.0
311348323,7050,58740,12.0
299929016,8160,68040,12.0
299929037,9500,79150,12.0
299929038,1470,12260,12.0
299929039,3160,26340,12.0
299929048,1980,16520,12.0
299929049,9060,75470,12.0
299929051,3930,32800,12.0
299929077,3180,26530,12.0
299929254,2030,16920,12.0
299929255,2640,22040,12.0
299929413,4300,35810,12.0
299929414,7020,58540,12.0
299929415,2130,17750,12.0
299929416,5220,43470,12.0
299929417,2770,23070,12.0
299929581,9360,78000,12.0
299929614,3120,25980,12.0
299929615,610,5120,12.0
299929616,2110,17550,12.0
299929617,5040,42010,12.0
299929618,7380,61470,12.0
299929624,2890,24050,12.0
299929876,760,6330,12.0
299929877,2330,19410,12.0
299930373,1810,15050,12.0
333130464,100,510,20.0
333130491,7080,37270,19.0
333130492,4290,22580,19.0
333130493,4290,22580,19.0
333130494,4290,22580,19.0
333130495,4290,22580,19.0
333130496,4290,22580,19.0
333130497,5450,28660,19.0
333130498,4810,25340,19.0
333130499,3720,19590,19.0
333130500,3720,19590,19.0
333130501,3720,19590,19.0
333130502,3720,19590,19.0
333130503,3720,19590,19.0
333130504,3720,19590,19.0
333130505,3720,19590,19.0
333130506,3720,19590,19.0
333130507,4480,23570,19.0
333130512,190,1010,19.0
311348908,1620,13490,12.0
311348409,36970,115520,32.0
311349019,630,3320,19.0
311349100,2400,12610,19.0
311349103,3430,18030,19.0
311349104,4310,22710,19.0
311349115,840,4420,19.0
311349126,800,2510,32.0
311349147,180,560,32.0
311349151,1180,6210,19.0
311349267,3490,18350,19.0
311349268,4620,24290,19.0
311349269,2760,14530,19.0
311349294,540,2820,19.0
311349305,11220,59060,19.0
311349314,8650,45540,19.0
311349317,460,2400,19.0
311349319,8720,45940,19.0
311349321,3360,17680,19.0
311349322,300,1590,19.0
311349323,3310,17390,19.0
311349324,4720,24890,19.0
311349326,8140,42860,19.0
311349329,11890,62560,19.0
311349342,12340,64960,19.0
311349343,2210,11680,19.0
311349344,4620,24310,19.0
311349353,4070,21470,19.0
311349705,17570,120310,15.0
299928556,49780,155570,32.0
299928649,4330,22830,19.0
299928730,3210,16890,19.0
299928882,4660,14580,32.0
299928965,4120,21680,19.0
299929715,230,1260,18.0
299929780,160,850,19.0
299938374,21150,66080,32.0
299938960,410,2140,19.0
299940748,400,2110,19.0
299930268,230,1230,19.0
299931175,80,670,12.0
299931536,20,180,11.0
311349338,2860,15040,19.0
311349374,13140,69130,19.0
311349388,1330,7000,19.0
299928627,12040,37650,32.0
299928664,9020,47490,19.0
299928726,6490,34170,19.0
299928745,4830,25460,19.0
299928753,12060,63450,19.0
299929649,670,3540,19.0
299929716,750,3920,19.0
299930225,1870,9830,19.0
299930252,340,1770,19.0
299930300,2620,13780,19.0
299930331,8590,45230,19.0
299930334,4330,22790,19.0
299931087,17190,90500,19.0
299931351,170,900,19.0
299931472,510,2670,19.0
299931526,4480,23570,19.0
299932877,31070,163540,19.0
299933463,1990,10450,19.0
299933535,2230,11760,19.0
299933651,2230,11760,19.0
299933700,15610,48800,32.0
299934015,20180,106210,19.0
299934377,5130,26990,19.0
299934764,1250,6600,19.0
299936597,54080,168980,32.0
299936973,68260,213330,32.0
299937171,36990,115590,32.0
299937565,3380,17810,19.0
299937624,4840,15110,32.0
299938386,4850,15160,32.0
299938933,430,3590,12.0
299938959,3300,10330,32.0
299940029,11080,34640,32.0
299940636,80,680,12.0
299940666,560,2950,19.0
299940683,5250,27630,19.0
299940705,2180,11460,19.0
299941257,860,4570,19.0
311348432,60,480,12.0
325022720,3510,18470,19.0
325022743,1940,16130,12.0
329014763,191570,598670,32.0
331025775,2230,11750,19.0
311349843,14220,118520,12.0
299928586,2880,15170,19.0
299940718,5020,15690,32.0
311348355,4280,13380,32.0
311348464,55850,174530,32.0
311348800,4520,37700,12.0
299940076,1690,14050,12.0
299940077,6150,19350,32.0
299940083,3490,18380,19.0
299940109,3650,19160,19.0
299940737,120,600,20.0
299940867,4500,23690,19.0
299940868,1120,5900,19.0
299940877,8860,46630,19.0
299930190,5450,28720,19.0
299930191,5760,30290,19.0
299930238,540,2850,19.0
299930258,2710,14220,19.0
299930276,260,1380,19.0
299930298,580,3070,19.0
299930306,1730,9110,19.0
299931090,570,2970,19.0
299931344,2300,12130,19.0
299931529,4030,33520,12.0
299931555,7920,24760,32.0
299931561,2150,11320,19.0
299937132,42950,226030,19.0
299939451,470,2490,19.0
299939620,250,1310,19.0
311349797,1100,9150,12.0
299928540,960,5030,19.0
299928607,6010,31630,19.0
299928706,14340,44820,32.0
299928779,430,2280,19.0
299928814,3990,21020,19.0
299928818,14980,78810,19.0
299928821,4780,25180,19.0
299928883,3170,26440,12.0
299928967,6440,33880,19.0
299929659,550,2910,19.0
299929735,490,1530,32.0
299929808,2620,13760,19.0
299937562,12780,67290,19.0
299937609,1010,3140,32.0
299937651,1580,8350,19.0
299937673,27950,87350,32.0
299935693,30100,158400,19.0
311349048,5600,29450,19.0
311349056,10280,54120,19.0
311349295,10980,57750,19.0
311349504,15560,129660,12.0
311349629,17600,92620,19.0
299930985,2690,20130,13.0
299937799,2280,19070,12.0
299938850,12230,101920,12.0
299939166,1740,14430,12.0
311348358,7620,40110,19.0
299929253,10240,85340,12.0
299930480,4280,35630,12.0
299930590,45100,237390,19.0
299931032,940,4930,19.0
299931926,44010,333320,13.0
299932347,1640,13650,12.0
299932431,3570,29720,12.0
299932630,6080,32000,19.0
299932826,6200,19400,32.0
299933034,1710,11960,14.0
299933128,1430,7510,19.0
299933165,44890,236280,19.0
299935889,27830,86960,32.0
299936846,18770,98810,19.0
299936847,42240,222920,19.0
299936848,40120,211150,19.0
299936849,1870,15600,12.0
299936853,47860,258400,19.0
299936854,18970,99820,19.0
299936856,14540,76510,19.0
299936857,3760,19870,19.0
299936860,3740,19690,19.0
299936861,11930,62790,19.0
299936862,39690,212710,19.0
299936863,13110,80650,16.0
299936866,42480,229840,18.0
299936868,25440,133870,19.0
299936870,27670,145610,19.0
299936872,14290,75180,19.0
299936873,19880,104630,19.0
299936875,28560,150320,19.0
299936876,37780,207500,18.0
299936877,22290,157240,14.0
299936878,8900,46860,19.0
299936879,7530,46090,16.0
299936883,11040,58110,19.0
299936885,41710,219510,19.0
299936886,6840,36740,19.0
299936889,19930,104850,19.0
299936890,41570,219800,19.0
299936897,27420,144310,19.0
299936900,10450,54990,19.0
299936902,55750,301280,19.0
299936903,35220,186700,19.0
299936904,16350,88230,19.0
299936905,35380,186230,19.0
299936906,34150,179740,19.0
299936908,7200,52890,14.0
299936912,52370,307080,17.0
299936917,9600,50500,19.0
299936927,33490,249700,13.0
299936930,15810,83200,19.0
299936931,15190,83990,18.0
299936935,11100,76240,15.0
299936936,28910,197090,15.0
299936943,12280,64660,19.0
299936945,11590,75710,15.0
299936991,37770,118040,32.0
299937015,89050,332600,27.0
299937016,27850,143440,19.0
299937018,15240,84110,18.0
299937020,7680,40390,19.0
299937021,9540,50180,19.0
299937022,15890,83610,19.0
299937023,23440,125010,19.0
299937025,17780,96530,18.0
299937029,17850,93970,19.0
299937031,19520,102760,19.0
299937032,19750,103950,19.0
299937034,15910,83750,19.0
299937036,26700,140490,19.0
299937037,10490,55220,19.0
